LATITUDE,LONGITUDE,day_of_week,hour,cluster
-3.7442092910663,-38.650664458963085,1,10,1
-3.700409845041615,-38.586534266108885,4,19,0
-3.700409845041615,-38.586534266108885,1,7,0
-3.831199586389627,-38.52296705488575,4,14,4
-3.702332366995469,-38.57393676578706,0,10,0
-3.820685865865852,-38.58540778781576,4,13,2
-3.863928326869056,-38.624870135994,1,5,3
-3.76176520423888,-38.59143345150374,5,10,1
-3.7432938168146097,-38.59384170785936,1,9,0
-3.736835035821204,-38.531593721837744,2,8,5
-3.771438777554932,-38.63379481692919,3,11,1
-3.893220212881969,-38.614454811583215,2,16,3
-3.776563555082612,-38.51337028104625,3,12,5
-3.731226913628421,-38.57318607388967,1,15,0
-3.731226913628421,-38.57318607388967,0,9,0
-3.731226913628421,-38.57318607388967,6,8,0
-3.767562563132192,-38.5435669417278,1,17,5
-3.757917869060241,-38.51325380217055,5,16,5
-3.728210484811847,-38.5940955755263,4,11,0
-3.853581963875403,-38.49832066089967,3,9,4
-3.7572285336088354,-38.5144663623275,3,14,5
-3.8277030639787855,-38.4894137493425,5,7,4
-3.763049179520179,-38.63140446365743,1,11,1
-3.829261816430929,-38.51418758245882,5,12,4
-3.8029981347484094,-38.53153602888206,3,10,4
-3.7717862192318736,-38.58651977166912,4,11,2
-3.781866999178236,-38.58970016207795,1,17,2
-3.72463140347217,-38.602405659246216,1,14,0
-3.7340917556487234,-38.54622602557654,4,15,0
-3.7340917556487234,-38.54622602557654,1,10,0
-3.8771812044364906,-38.619137110900205,3,9,3
-3.8771812044364906,-38.619137110900205,0,9,3
-3.850610755761663,-38.50782727062027,1,16,4
-3.850610755761663,-38.50782727062027,6,6,4
-3.768856251823322,-38.65811784394621,1,8,1
-3.768856251823322,-38.65811784394621,1,9,1
-3.768856251823322,-38.65811784394621,0,11,1
-3.768856251823322,-38.65811784394621,1,7,1
-3.738268016658501,-38.48148735222016,1,6,5
-3.706530553796072,-38.57781994937216,6,13,0
-3.79354456612726,-38.61585693050646,4,9,1
-3.834662726248896,-38.52623875734874,1,15,4
-3.832467662624544,-38.49922417999748,2,19,4
-3.723427441193828,-38.47978647044503,2,14,5
-3.8640636747143686,-38.61931995892536,2,16,3
-3.8640636747143686,-38.61931995892536,5,8,3
-3.74682128300564,-38.58951059168596,3,6,0
-3.7462007569660254,-38.562377392505326,4,8,0
-3.722829240430533,-38.59465542361535,4,8,0
-3.718185654784098,-38.58219409769449,6,15,0
-3.7499816789715807,-38.52904404407742,1,12,5
-3.724883370771597,-38.53453242458961,3,9,0
-3.757397923758455,-38.507078615285046,0,14,5
-3.8634495092110512,-38.49352828185693,3,16,4
-3.7841792896498254,-38.54245448611791,2,8,2
-3.7428904368622113,-38.53794758870982,4,16,0
-3.698425422380653,-38.58262768882916,1,9,0
-3.797164885807128,-38.58780685856488,0,12,2
-3.740869744669936,-38.54726520881029,0,14,0
-3.835999140610529,-38.51896637693529,1,8,4
-3.876671075438907,-38.61074001849813,1,10,3
-3.876671075438907,-38.61074001849813,0,13,3
-3.754655759199746,-38.5659287234331,3,9,0
-3.7541366398090266,-38.54811560596409,3,14,0
-3.868035401555944,-38.62161913085704,1,16,3
-3.747074291892473,-38.5888910918228,3,10,0
-3.8631253206181,-38.62317219791164,2,9,3
-3.8631253206181,-38.62317219791164,3,12,3
-3.774177294287451,-38.5293884750398,0,6,5
-3.773808365140968,-38.52803094501413,6,16,5
-3.768614945013305,-38.52949196791821,6,9,5
-3.768614945013305,-38.52949196791821,6,14,5
-3.7414202226442375,-38.49471247321737,6,12,5
-3.7414202226442375,-38.49471247321737,6,6,5
-3.84607201550897,-38.61387819662574,0,16,3
-3.8357994512865607,-38.52068000499242,1,9,4
-3.836264510691548,-38.52067643850047,2,14,4
-3.736494628513668,-38.49633425744209,1,8,5
-3.721069190015517,-38.54922532599706,1,10,0
-3.801432890056191,-38.51092069758956,1,14,4
-3.7182968660838864,-38.58883270526428,5,15,0
-3.881636595589337,-38.61248834269893,0,16,3
-3.738175706280308,-38.6178613560927,4,14,1
-3.7879811869958577,-38.485039697379726,1,8,5
-3.844010466796587,-38.53048809312875,5,9,4
-3.844688743994343,-38.528992381549074,5,7,4
-3.847647643191487,-38.52438548545929,0,9,4
-3.847647643191487,-38.52438548545929,2,10,4
-3.847647643191487,-38.52438548545929,0,13,4
-3.744115929122977,-38.52679408559511,0,15,5
-3.771199615344384,-38.62109177011259,3,20,1
-3.769172480838992,-38.65796207729383,2,13,1
-3.769172480838992,-38.65796207729383,5,18,1
-3.780034538221112,-38.50501508625394,4,8,5
-3.887362700303101,-38.61691264016067,3,10,3
-3.7290196345995104,-38.53068860018474,2,9,5
-3.708734524133217,-38.56148883671816,0,15,0
-3.708734524133217,-38.56148883671816,4,10,0
-3.708734524133217,-38.56148883671816,1,11,0
-3.708734524133217,-38.56148883671816,2,10,0
-3.835675999494235,-38.47812233140015,3,19,4
-3.869819835809825,-38.492154583562055,5,7,4
-3.8464225280709576,-38.53047530843281,4,14,4
-3.8464225280709576,-38.53047530843281,5,13,4
-3.890086383672751,-38.61817734496988,4,9,3
-3.739635458468201,-38.61873199862408,4,14,1
-3.842979539657051,-38.52960838814206,1,8,4
-3.842232544088944,-38.5290195073888,4,8,4
-3.717936032156448,-38.57147696800986,5,10,0
-3.7721214385782633,-38.62087903048026,0,9,1
-3.7721214385782633,-38.62087903048026,2,8,1
-3.710717070518884,-38.554025532915134,6,20,0
-3.824102704759915,-38.48425187535829,0,14,4
-3.71797176539745,-38.57008983663776,5,11,0
-3.7435155708900862,-38.53300647780235,4,13,5
-3.743237812600874,-38.50496241051312,4,17,5
-3.7428782805848857,-38.53451914678361,0,11,5
-3.740251535160493,-38.53692249469192,4,10,0
-3.720830138435751,-38.587444917045744,0,8,0
-3.750675441358894,-38.53897367589386,0,19,5
-3.7211473072707286,-38.58390305144688,1,18,0
-3.8356922560676048,-38.51896611583637,0,14,4
-3.7096965757160354,-38.594730501168485,6,10,0
-3.71674538117036,-38.57224946281754,3,8,0
-3.71674538117036,-38.57224946281754,1,9,0
-3.7069117404611656,-38.59345819977742,0,8,0
-3.7610444271580334,-38.57754556187404,0,10,0
-3.799036892638365,-38.47717186958792,2,15,4
-3.8715857128203113,-38.62557024954938,4,9,3
-3.812859148724124,-38.56254374446642,6,11,2
-3.8200630580751738,-38.45120399361659,5,18,4
-3.7702175778889977,-38.601517999512296,2,8,1
-3.7207644079552273,-38.5862017840908,5,15,0
-3.7779816177726535,-38.62537806780789,3,7,1
-3.740869744669936,-38.54726520881029,0,9,0
-3.740869744669936,-38.54726520881029,0,13,0
-3.850061335436609,-38.50944346919365,4,12,4
-3.850378573718493,-38.51638526776195,6,9,4
-3.850378573718493,-38.51638526776195,0,14,4
-3.834943605031635,-38.51483061285345,1,6,4
-3.834943605031635,-38.51483061285345,1,15,4
-3.758987205126493,-38.53945745669576,4,13,5
-3.758987205126493,-38.53945745669576,4,10,5
-3.789474768557117,-38.47283713010405,1,9,5
-3.749240665344275,-38.60733730486301,2,11,1
-3.863891586474101,-38.580832851934325,1,8,3
-3.798143702821296,-38.467878739110645,4,11,4
-3.798143702821296,-38.467878739110645,0,8,4
-3.8346840639692825,-38.52315696682423,1,8,4
-3.76363542525419,-38.61068946248218,4,11,1
-3.7254242244642937,-38.46955676365278,1,15,5
-3.816875638366947,-38.56805270991531,0,7,2
-3.867759444069,-38.62141502359796,2,12,3
-3.708396740128854,-38.47016893206461,4,15,5
-3.850546011725045,-38.522543789308415,0,17,4
-3.8665456748271465,-38.61995668440221,1,10,3
-3.751538426430842,-38.468965613059126,4,17,5
-3.714863911615915,-38.60202306991559,1,13,0
-3.834952413037995,-38.51714503932451,4,9,4
-3.837275093823059,-38.51409402893773,4,8,4
-3.790768013012105,-38.57884041316156,4,7,2
-3.702951827220051,-38.58090942687136,0,8,0
-3.793131389752423,-38.504130184053466,0,10,4
-3.793131389752423,-38.504130184053466,1,12,4
-3.793131389752423,-38.504130184053466,5,8,4
-3.850940244411542,-38.501585641727566,5,8,4
-3.845084179563431,-38.52121720448209,3,20,4
-3.845084179563431,-38.52121720448209,4,11,4
-3.795934916911063,-38.54361615835164,1,14,2
-3.787534918574343,-38.49621467582522,1,12,5
-3.787534918574343,-38.49621467582522,2,9,5
-3.765441283850796,-38.61943661426516,4,12,1
-3.866755444790349,-38.62410898426859,0,14,3
-3.792700064454254,-38.54316955467198,1,10,2
-3.850149169469002,-38.52396287685437,2,17,4
-3.7520254260389376,-38.52775558487193,1,10,5
-3.759769170236961,-38.51561437417973,2,7,5
-3.879163134208051,-38.63162446415309,4,16,3
-3.762818890497124,-38.60033673753554,6,15,1
-3.7520320373839606,-38.54768269685465,3,11,0
-3.7520320373839606,-38.54768269685465,4,23,0
-3.761663789411949,-38.53421488360552,0,15,5
-3.79328138967983,-38.49179401060563,2,7,4
-3.79328138967983,-38.49179401060563,2,16,4
-3.742773105349847,-38.525476496612114,3,14,5
-3.803047190087911,-38.58611621756641,4,12,2
-3.7823821360609737,-38.58789042312075,2,10,2
-3.7215548581983406,-38.56090472997998,0,18,0
-3.718467369330758,-38.56506919849021,4,8,0
-3.718467369330758,-38.56506919849021,4,10,0
-3.710218962837881,-38.55317096439883,1,18,0
-3.6946877892074816,-38.62078260058272,4,8,0
-3.788313662820776,-38.59899766653213,2,11,2
-3.759401211312398,-38.63565047227321,1,13,1
-3.696396355151528,-38.58241887998575,3,19,0
-3.812251280687491,-38.53107568332216,1,7,4
-3.866771144201514,-38.58684769005407,4,15,3
-3.774876656284748,-38.59866187206518,3,9,1
-3.843297729469968,-38.52004027261115,0,17,4
-3.753517694352984,-38.57842217321952,3,8,0
-3.78339684987655,-38.50173414071969,2,16,5
-3.820706507824882,-38.49345427978829,3,7,4
-3.835618732751742,-38.52567127115663,1,11,4
-3.8554955173737104,-38.637125262719,1,21,3
-3.810736596247137,-38.57097375216997,1,12,2
-3.757647162370823,-38.63457768415673,1,16,1
-3.715115245658128,-38.57464177887522,2,8,0
-3.743051515997106,-38.65219649766178,3,8,1
-3.723043925080416,-38.5546094751082,1,9,0
-3.7499987401021246,-38.52124509159174,4,14,5
-3.833201796227464,-38.52098504555769,3,8,4
-3.739335775869814,-38.65432895201632,4,8,1
-3.795540131743602,-38.47906877702938,3,10,4
-3.78738580666036,-38.54674786795772,6,11,2
-3.78738580666036,-38.54674786795772,6,14,2
-3.82318901089241,-38.56058008417843,5,23,2
-3.8715649182874223,-38.625510696801015,2,11,3
-3.79092390962087,-38.58011431921547,1,8,2
-3.772892403974644,-38.65375929420411,6,18,1
-3.772892403974644,-38.65375929420411,5,19,1
-3.812968408079626,-38.5575136017988,3,19,2
-3.812968408079626,-38.5575136017988,1,10,2
-3.812968408079626,-38.5575136017988,6,8,2
-3.7857709264605552,-38.62439240395821,1,16,1
-3.741634821816739,-38.4760122434226,2,13,5
-3.823184468879764,-38.56823818228463,4,6,2
-3.7554551902336937,-38.5074238476497,0,14,5
-3.7554551902336937,-38.5074238476497,0,21,5
-3.719033445670728,-38.57197297671714,1,14,0
-3.797532138329582,-38.50304748679361,1,12,4
-3.7983707029329374,-38.57519499425549,5,12,2
-3.804492654497882,-38.56842919170451,3,7,2
-3.825653000248535,-38.51948918343539,4,8,4
-3.8128837830512814,-38.59893195109067,1,13,2
-3.71401385638879,-38.6032114462056,0,13,0
-3.71401385638879,-38.6032114462056,1,12,0
-3.728968536603465,-38.601231595250674,2,10,0
-3.7140275398280886,-38.55350232653079,2,9,0
-3.7140275398280886,-38.55350232653079,6,19,0
-3.733127170644207,-38.65107906035131,1,15,1
-3.780323582482175,-38.562849368581,6,9,2
-3.767799613930344,-38.64782040734495,1,9,1
-3.767799613930344,-38.64782040734495,2,8,1
-3.8800405167441134,-38.61726041212745,3,12,3
-3.798461548118424,-38.49354563969553,4,14,4
-3.7250272295071607,-38.50649153198826,1,12,5
-3.815669330893787,-38.57300717667544,0,9,2
-3.815669330893787,-38.57300717667544,0,10,2
-3.8167880610920792,-38.571186405822665,2,8,2
-3.8167880610920792,-38.571186405822665,6,13,2
-3.816538009695973,-38.57085243344431,0,19,2
-3.867711367566645,-38.62125225314016,3,8,3
-3.744033130703044,-38.58723450357567,0,9,0
-3.76158182952686,-38.51332352089649,1,12,5
-3.788958277858004,-38.57626866937915,6,6,2
-3.788958277858004,-38.57626866937915,0,14,2
-3.763700491138694,-38.5514942872639,5,10,0
-3.733482492557244,-38.541083328437125,5,14,0
-3.849537836440661,-38.52407895581446,4,15,4
-3.766652445012382,-38.62426027590995,3,8,1
-3.766781591501557,-38.534952891044405,1,17,5
-3.766781591501557,-38.534952891044405,4,7,5
-3.7579377414916415,-38.50660227707483,2,8,5
-3.771389755073773,-38.63516713428787,3,13,1
-3.738557504649168,-38.54506289805487,2,6,0
-3.7096795822994295,-38.57541628913806,0,10,0
-3.8173264582577113,-38.58087237628452,5,7,2
-3.8263303297428095,-38.52164944420615,1,8,4
-3.8263303297428095,-38.52164944420615,4,8,4
-3.7875588182692703,-38.60611095446882,3,14,1
-3.7880963126755103,-38.60886809754331,2,12,1
-3.787696428216751,-38.60567254974203,1,9,1
-3.7881754367747655,-38.60621642532776,3,14,1
-3.7875777059231903,-38.60605078127799,5,16,1
-3.7875777059231903,-38.60605078127799,0,19,1
-3.787548025322177,-38.60614533914829,3,14,1
-3.787896097129849,-38.605036432870506,5,9,1
-3.788514896579181,-38.60520886969191,3,9,1
-3.788206183605454,-38.60501819573214,2,9,1
-3.787940085598468,-38.60643677461507,4,11,1
-3.788405579152711,-38.60553333683497,0,14,1
-3.7883135222710727,-38.605806572269415,2,18,1
-3.788442977234363,-38.6054223349255,2,8,1
-3.787828641471904,-38.60525133724669,3,18,1
-3.823066371905061,-38.51900672258503,3,13,4
-3.823515498804689,-38.51891421866358,3,14,4
-3.869351844304266,-38.6294752621931,4,10,3
-3.788304560912654,-38.60823321420082,2,16,1
-3.7876720298208655,-38.60809135222797,5,8,1
-3.8275825469708575,-38.5189116426711,4,13,4
-3.8242382477094647,-38.51937514461872,1,10,4
-3.8242382477094647,-38.51937514461872,0,8,4
-3.825135496285099,-38.52063319000351,3,8,4
-3.820627575775524,-38.51139103668849,4,10,4
-3.759252650257306,-38.470074484913205,5,7,5
-3.816032634058583,-38.509140629185474,3,8,4
-3.816984432317624,-38.50754450204875,0,13,4
-3.821539543422803,-38.5115272636216,1,9,4
-3.8117433631089614,-38.50767660882953,0,10,4
-3.812731950519817,-38.507845431371294,2,9,4
-3.812680681387347,-38.50782768573907,1,9,4
-3.812783219652149,-38.50786317700527,3,9,4
-3.862192399670638,-38.63186066952108,2,8,3
-3.830776966454891,-38.5881769332244,2,10,2
-3.830776966454891,-38.5881769332244,0,15,2
-3.830776966454891,-38.5881769332244,5,14,2
-3.831498140442013,-38.58915094743898,1,8,2
-3.828212037087758,-38.591380619427,1,17,2
-3.828343608068524,-38.591247934904985,2,11,2
-3.774433078350156,-38.65299873290295,2,9,1
-3.793538041163412,-38.65888147916039,4,16,1
-3.7933528902125753,-38.65883909972002,3,9,1
-3.793045180024703,-38.65877509463217,4,8,1
-3.8405589013216495,-38.51579688557568,0,19,4
-3.857249613247853,-38.63009230281885,4,7,3
-3.829255865303263,-38.52741425605239,0,14,4
-3.829255865303263,-38.52741425605239,5,6,4
-3.823023373985672,-38.51838550091378,5,13,4
-3.809451945987068,-38.54066340607965,2,17,2
-3.824788680388262,-38.513509686215336,4,16,4
-3.825316375419429,-38.5141691106821,3,7,4
-3.825316375419429,-38.5141691106821,1,7,4
-3.828710834386773,-38.59113238757947,0,21,2
-3.828710834386773,-38.59113238757947,1,7,2
-3.818085938790349,-38.51086425210156,3,9,4
-3.826591514462523,-38.51993393339565,4,11,4
-3.826773013120677,-38.519855212646966,0,8,4
-3.822051747388159,-38.52003682929034,1,14,4
-3.8243918268709,-38.52072957730525,6,10,4
-3.8243918268709,-38.52072957730525,0,14,4
-3.824060805399952,-38.52053319339623,0,7,4
-3.824060805399952,-38.52053319339623,1,13,4
-3.8227161137345735,-38.52035963378279,4,7,4
-3.795452804205355,-38.46064217335697,4,16,4
-3.795452804205355,-38.46064217335697,2,13,4
-3.795452804205355,-38.46064217335697,2,8,4
-3.795452804205355,-38.46064217335697,1,19,4
-3.8232868517212775,-38.52032884273844,5,8,4
-3.8239134011574105,-38.52001849708455,0,9,4
-3.8239134011574105,-38.52001849708455,6,10,4
-3.8243600771737056,-38.51980880044304,4,13,4
-3.8243600771737056,-38.51980880044304,4,14,4
-3.825430417106487,-38.519887991224735,2,9,4
-3.825486032076868,-38.519844941975634,0,8,4
-3.825231479629036,-38.51959037969935,2,17,4
-3.825285829985391,-38.51965073308261,2,16,4
-3.822604087620737,-38.51885311453224,1,12,4
-3.824818152132599,-38.518088034018014,0,5,4
-3.7668393245999017,-38.659498066825634,3,13,1
-3.828756399138055,-38.5311895547776,1,10,4
-3.830282411612346,-38.5326169996854,0,10,4
-3.830282411612346,-38.5326169996854,4,15,4
-3.825999140278528,-38.50806672208607,3,7,4
-3.8116589057274086,-38.50791435252968,5,7,4
-3.8558933081320825,-38.63681292265464,0,12,3
-3.8558933081320825,-38.63681292265464,4,14,3
-3.791503386330856,-38.66065833353494,6,6,1
-3.790771512681177,-38.6604441514226,3,17,1
-3.7915820326525065,-38.66036708885813,1,12,1
-3.784072715676398,-38.68962682657106,3,18,1
-3.784072715676398,-38.68962682657106,5,8,1
-3.784072715676398,-38.68962682657106,3,7,1
-3.7917967245856143,-38.6602901397213,1,15,1
-3.790309508491865,-38.6604175738948,1,11,1
-3.7839703584751225,-38.600999673341,0,20,1
-3.7839703584751225,-38.600999673341,2,19,1
-3.817100418243172,-38.517629963631805,1,16,4
-3.8172079792850697,-38.51764458475613,0,9,4
-3.813799601252461,-38.52562754622871,4,0,4
-3.813799601252461,-38.52562754622871,2,23,4
-3.785664540686996,-38.59997581205049,2,11,1
-3.785664540686996,-38.59997581205049,4,7,1
-3.785664540686996,-38.59997581205049,2,9,1
-3.7852026902656486,-38.60032150621644,2,16,1
-3.8243015298049774,-38.52058004066945,4,16,4
-3.824239291706513,-38.51610355044498,1,15,4
-3.824239291706513,-38.51610355044498,6,8,4
-3.8240271687737857,-38.51492805864309,4,8,4
-3.8228008544888654,-38.51636998142126,6,12,4
-3.8228008544888654,-38.51636998142126,5,20,4
-3.831409505324958,-38.57535849954992,3,14,2
-3.8135221043336873,-38.50852778180496,5,17,4
-3.794055929865744,-38.65849182332025,0,15,1
-3.7931961482859866,-38.65872925933887,0,8,1
-3.7931961482859866,-38.65872925933887,1,8,1
-3.7931961482859866,-38.65872925933887,4,7,1
-3.756861279515074,-38.61997751567371,0,8,1
-3.756861279515074,-38.61997751567371,3,12,1
-3.784761921365485,-38.69051499016105,6,16,1
-3.785237280885,-38.59995170042513,6,10,1
-3.729766001729376,-38.5749195462918,4,8,0
-3.729109035528687,-38.57306875717634,1,11,0
-3.729109035528687,-38.57306875717634,4,12,0
-3.826425568702875,-38.51711645905833,4,8,4
-3.826275102508334,-38.51714740429632,5,20,4
-3.824868323895658,-38.51617080076287,2,10,4
-3.824464306091623,-38.51616002939932,3,9,4
-3.824464306091623,-38.51616002939932,0,10,4
-3.824464306091623,-38.51616002939932,2,10,4
-3.736248444910128,-38.575810250910855,5,9,0
-3.826084229006106,-38.51969533361552,5,20,4
-3.8253070949874335,-38.50657111348425,5,8,4
-3.82301042222831,-38.512129404226805,2,11,4
-3.82301042222831,-38.512129404226805,4,17,4
-3.8202442424616248,-38.50461867578429,1,15,4
-3.8202442424616248,-38.50461867578429,1,12,4
-3.8199348463765928,-38.50620982938153,2,17,4
-3.8199348463765928,-38.50620982938153,1,13,4
-3.82085257926311,-38.5074956975059,3,11,4
-3.816200411379079,-38.50645915410614,3,11,4
-3.816200411379079,-38.50645915410614,4,14,4
-3.789829040751874,-38.60917829968116,2,13,1
-3.790152033488359,-38.609614157543575,3,9,1
-3.790117500778433,-38.60971661729425,2,10,1
-3.786549605552733,-38.60916684995825,5,10,1
-3.7872801015453534,-38.60898769855012,3,7,1
-3.787373272474762,-38.608705342222216,1,8,1
-3.787373272474762,-38.608705342222216,4,9,1
-3.786578639762683,-38.60909112400366,2,8,1
-3.7897518101416825,-38.60915263349511,4,11,1
-3.789880527825097,-38.60919541047404,3,8,1
-3.789880527825097,-38.60919541047404,2,7,1
-3.789930448373092,-38.610271607488414,6,17,1
-3.7874135825161694,-38.60838657731495,2,8,1
-3.7874135825161694,-38.60838657731495,3,11,1
-3.792221214545481,-38.610527816699616,1,11,1
-3.792221214545481,-38.610527816699616,5,16,1
-3.7922379183636825,-38.61047640219062,0,10,1
-3.7922379183636825,-38.61047640219062,5,9,1
-3.792645602243781,-38.61124158040214,2,10,1
-3.857733749134198,-38.50161411508005,4,14,4
-3.817423101368684,-38.517673827010725,0,8,4
-3.7943498473107096,-38.64476359019972,3,9,1
-3.817833665778301,-38.512011015934505,1,12,4
-3.79678440362046,-38.608071744558536,3,15,1
-3.7978205968804737,-38.610168336233954,0,8,1
-3.787398509083471,-38.60656742100412,1,11,1
-3.7906722981093854,-38.60565877231825,2,8,1
-3.7906722981093854,-38.60565877231825,4,7,1
-3.794972366529553,-38.60769013363368,3,8,1
-3.794972366529553,-38.60769013363368,4,10,1
-3.790684146073698,-38.6056247334898,0,18,1
-3.794984232169072,-38.60763785151202,5,7,1
-3.7952579061824383,-38.60768801662709,0,7,1
-3.796619968125329,-38.6081369310701,4,10,1
-3.796619968125329,-38.6081369310701,5,9,1
-3.825830378480282,-38.521352190308455,2,7,4
-3.825830378480282,-38.521352190308455,1,7,4
-3.825830378480282,-38.521352190308455,0,16,4
-3.812848943991391,-38.5089507136857,3,13,4
-3.81279771325482,-38.50912346658539,2,13,4
-3.786343479518176,-38.68598064148901,0,8,1
-3.816249799521925,-38.50134005766286,1,7,4
-3.816467044370076,-38.50962807260916,6,16,4
-3.735567713061023,-38.52164497093436,5,14,5
-3.7211255655124935,-38.65739336940226,4,13,1
-3.817080019833791,-38.50459384930376,0,11,4
-3.817363482754964,-38.50466605249824,0,19,4
-3.814320096134276,-38.509160457168754,5,6,4
-3.8128331113673535,-38.50568451694601,1,15,4
-3.8282445492790576,-38.51921179093072,3,8,4
-3.828050742597452,-38.52049962617727,4,22,4
-3.822521791133679,-38.519946303054425,1,16,4
-3.811268967409698,-38.62562688091048,2,16,1
-3.811268967409698,-38.62562688091048,2,10,1
-3.807706409506109,-38.629957311443285,3,10,1
-3.817431447470218,-38.61751727655643,2,16,2
-3.816198057516593,-38.61770031032092,0,16,2
-3.896671051725991,-38.62156191254431,4,10,3
-3.8131875611992063,-38.62308973204536,2,7,1
-3.6969763886113705,-38.57838224761328,5,10,0
-3.6969763886113705,-38.57838224761328,2,15,0
-3.797948129291488,-38.63027085180473,4,8,1
-3.801453205129567,-38.50687412255479,5,8,4
-3.803291335200728,-38.50612370267966,0,8,4
-3.8029606958322377,-38.50572103672791,2,7,4
-3.756804440909536,-38.55765904382724,6,6,0
-3.754517170498852,-38.56066452392006,0,12,0
-3.754608552627104,-38.55984293295688,6,11,0
-3.8128415405139857,-38.61304078341168,1,10,2
-3.8128415405139857,-38.61304078341168,3,8,2
-3.671876207076568,-38.67877263959576,4,14,1
-3.8582875533669534,-38.49974138154374,1,16,4
-3.8582875533669534,-38.49974138154374,2,9,4
-3.7624930626768,-38.54484930331467,0,22,0
-3.811244001121992,-38.62676310171233,4,11,1
-3.8177173076433486,-38.50860424527878,2,9,4
-3.817721450271312,-38.50856845705192,0,8,4
-3.818065401829672,-38.50876016928598,2,7,4
-3.743957604132746,-38.55823821752452,6,10,0
-3.743957604132746,-38.55823821752452,4,8,0
-3.822521791133679,-38.519946303054425,6,6,4
-3.7398887137870696,-38.65218586456437,3,8,1
-3.818601112631085,-38.52312431969087,1,5,4
-3.825222390505589,-38.51855196601974,4,8,4
-3.825239254499078,-38.51872187317164,4,9,4
-3.86323265608148,-38.57702056939903,1,15,3
-3.824585275520736,-38.51381031464192,2,11,4
-3.824585275520736,-38.51381031464192,2,8,4
-3.824585275520736,-38.51381031464192,0,8,4
-3.824585275520736,-38.51381031464192,0,11,4
-3.824585180360275,-38.51341917992247,3,12,4
-3.824585180360275,-38.51341917992247,2,11,4
-3.824585180360275,-38.51341917992247,2,13,4
-3.81861934746155,-38.51823830476757,1,9,4
-3.819468420255906,-38.517813205436994,6,6,4
-3.819468420255906,-38.517813205436994,4,17,4
-3.819000582233628,-38.51707971572822,1,13,4
-3.753494334223553,-38.50604113509553,5,0,5
-3.8126332681668793,-38.5054020200856,4,16,4
-3.8126332681668793,-38.5054020200856,3,15,4
-3.815139261051318,-38.5072083028676,2,8,4
-3.815139261051318,-38.5072083028676,1,14,4
-3.814545220178458,-38.5022641214644,1,16,4
-3.815045404582814,-38.5028653481415,4,9,4
-3.815045404582814,-38.5028653481415,2,15,4
-3.819276620708554,-38.51134821173995,4,10,4
-3.8204034665483424,-38.51020684595315,3,18,4
-3.8206372179261017,-38.5099978789387,0,13,4
-3.821678285494396,-38.51018683252418,2,8,4
-3.821686790409138,-38.510097168293015,5,7,4
-3.815191685050533,-38.50949807563953,1,19,4
-3.814300952783034,-38.505536369241135,4,10,4
-3.751249102197367,-38.51735036257126,5,13,5
-3.759913924083888,-38.50689899548925,2,17,5
-3.818161648669464,-38.51023323423917,0,9,4
-3.818161648669464,-38.51023323423917,0,9,4
-3.814356134082992,-38.510401713042725,4,9,4
-3.828594266307363,-38.65825655847496,3,7,3
-3.829089373674145,-38.65853219683507,2,9,3
-3.829004283966647,-38.65896531169311,2,12,3
-3.827246234323313,-38.515820940645845,0,12,4
-3.827246234323313,-38.515820940645845,1,10,4
-3.827185186611549,-38.51534776000414,2,11,4
-3.824538629880529,-38.51974176097762,3,17,4
-3.781972563691349,-38.5101508484493,5,17,5
-3.7600322038532448,-38.657281965223305,3,9,1
-3.8247261923579967,-38.50869956954,1,18,4
-3.8247261923579967,-38.50869956954,2,15,4
-3.8247261923579967,-38.50869956954,3,12,4
-3.778541523142512,-38.620314304354736,2,13,1
-3.778541523142512,-38.620314304354736,0,16,1
-3.7902945187626695,-38.60443898887798,4,8,1
-3.8132682872626655,-38.50803945294414,4,17,4
-3.7460228230955313,-38.566500598363376,2,13,0
-3.811575207130359,-38.51020927758314,4,11,4
-3.811575207130359,-38.51020927758314,2,15,4
-3.811575207130359,-38.51020927758314,4,8,4
-3.811575207130359,-38.51020927758314,3,14,4
-3.811575207130359,-38.51020927758314,4,6,4
-3.811575207130359,-38.51020927758314,1,9,4
-3.811860987139336,-38.51177254301538,0,8,4
-3.812167455619014,-38.51085515016904,0,13,4
-3.7961947916976406,-38.67956585470591,5,8,1
-3.7964568363537134,-38.67958981283383,5,16,1
-3.7964568363537134,-38.67958981283383,5,13,1
-3.796855092611432,-38.67916711152266,1,13,1
-3.799669735483981,-38.678610923286,5,15,1
-3.799669735483981,-38.678610923286,3,11,1
-3.7997831682167913,-38.67847059106249,6,10,1
-3.8117839765023,-38.50218809654443,6,10,4
-3.7535738172118647,-38.55968994105311,1,11,0
-3.7535738172118647,-38.55968994105311,1,8,0
-3.7534434081528296,-38.55925004276447,1,12,0
-3.812274152816904,-38.61953108457961,6,8,1
-3.808276192294496,-38.63024869883258,3,20,1
-3.8085394852727457,-38.63029519618891,0,14,1
-3.8081009942739232,-38.63185920888711,0,17,1
-3.817388599566645,-38.51478692671537,6,8,4
-3.7596247817777018,-38.56127919682219,1,11,0
-3.757942483477084,-38.610023107597456,2,8,1
-3.859630130675583,-38.63445188384871,3,12,3
-3.824652067385072,-38.51217653412354,2,11,4
-3.7536696512146985,-38.57032344907643,2,10,0
-3.7536696512146985,-38.57032344907643,2,10,0
-3.8123576970313606,-38.62311885757225,0,9,1
